output_idx,sent_idx,model,display_english_first,rater_idx,rating,rater_comment,adjusted_rating
20786,2299,ref,1,14120,4,,5.128238010912440
20787,2300,ref,0,14130,4,,3.6635828127513100
20787,2300,ref,0,17153,3,,1.957560847796710
20787,2300,ref,0,1804,2,,1.128442149929950
20788,2301,ref,1,14334,4,,4.3884306933765900
20788,2301,ref,1,13903,4,,4.582848363900990
20788,2301,ref,1,14120,4,,4.556365310084530
20789,2302,ref,0,14334,4,,5.035953402217000
20789,2302,ref,0,17153,4,,4.197097233753480
20789,2302,ref,0,13903,4,,5.230371072741400
20790,2303,ref,1,14120,4,,5.025877380637800
20790,2303,ref,1,14334,4,,4.85794276392986
20790,2303,ref,1,13903,4,,5.052360434454260
20791,2304,ref,0,19035,4,,4.7147387587299900
20791,2304,ref,0,18359,3,,3.262069245810850
20791,2304,ref,0,2883,4,,3.550627955361310
20792,2305,ref,0,19035,4,,5.435599734367770
20792,2305,ref,0,17153,4,,4.094236258692700
20792,2305,ref,0,18675,4,,4.5660283149277200
20793,2306,ref,0,14120,4,,4.665773812812510
20793,2306,ref,0,6516,2,,2.198304065306070
20793,2306,ref,0,10602,4,,4.739729403003070
20794,2307,ref,1,10602,4,,4.861723411562010
20794,2307,ref,1,18233,3,Both sides have same meaning but it has a different sentence structure,3.622345889354590
20794,2307,ref,1,17415,2,,2.048375117772100
20795,2308,ref,1,7153,3,,2.8537446786232200
20795,2308,ref,1,19035,4,,4.779486697606320
20795,2308,ref,1,17415,3,,2.7055213035033500
20796,2309,ref,1,14120,4,,5.108687487251730
20796,2309,ref,1,13903,4,,5.135170541068190
20796,2309,ref,1,17153,4,,4.101896702080270
20797,2310,ref,0,7982,4,,4.421275745485080
20797,2310,ref,0,19035,4,,4.906516172074130
20797,2310,ref,0,18675,4,,4.036944752634080
20798,2311,ref,1,17153,3,,1.9744023314279000
20798,2311,ref,1,19035,4,,4.31576580710297
20798,2311,ref,1,6855,4,,3.4286584626320100
20799,2312,ref,0,13903,4,,5.017768645756380
20799,2312,ref,0,18237,4,,4.621238112845090
20799,2312,ref,0,19035,4,,5.325858282443520
20800,2313,ref,1,10602,4,,4.0695574711331400
20800,2313,ref,1,7153,3,,2.404432552463100
20800,2313,ref,1,19035,3,,3.330174571446190
20801,2314,ref,1,18233,4,,4.754935024131050
20801,2314,ref,1,13903,4,,4.946840009964380
20801,2314,ref,1,18236,4,,4.563002955638960
20802,2315,ref,1,13903,4,,5.295363938682310
20802,2315,ref,1,18791,4,,4.5570990201500200
20802,2315,ref,1,19035,4,,5.603453575369460
20803,2316,ref,1,11439,4,,4.279913626914100
20803,2316,ref,1,5785,3,,3.12781374637669
20803,2316,ref,1,17153,3,,2.805557888682160
20804,2317,ref,1,14120,3,,3.56419605178358
20804,2317,ref,1,18675,4,,4.029197322847140
20804,2317,ref,1,19035,2,,2.898768742287190
20805,2318,ref,1,18233,4,,4.793162150001090
20805,2318,ref,1,6516,4,,4.491114334511510
20805,2318,ref,1,6855,4,,4.406049428050600
20806,2319,ref,0,13903,4,,4.5785715628433700
20806,2319,ref,0,10602,4,,4.6260440992174600
20806,2319,ref,0,2883,4,,3.7225503961618300
20807,2320,ref,0,6855,3,,2.853870480266010
20807,2320,ref,0,17153,3,,2.3996143490619000
20807,2320,ref,0,19035,4,,4.740977824736970
20808,2321,ref,1,18236,4,,4.101835881898410
20808,2321,ref,1,2353,3,,3.0049380679242900
20808,2321,ref,1,13550,3,,2.893572984748560
20809,2322,ref,1,7153,3,,2.9084666013517300
20809,2322,ref,1,18676,4,,4.506235208136300
20809,2322,ref,1,10602,4,,4.573591520021780
20810,2323,ref,0,18358,4,,4.0904321208106300
20810,2323,ref,0,18791,4,,3.4738509360462900
20810,2323,ref,0,14120,4,,4.185632800762120
20811,2324,ref,0,19035,4,,4.864411279109810
20811,2324,ref,0,14334,4,,4.361903971898260
20811,2324,ref,0,17153,2,,1.523047803434740
20812,2325,ref,0,13903,4,,4.179196642294050
20812,2325,ref,0,17153,3,,2.1459228033061300
20812,2325,ref,0,18233,2,Both sides have major mismatch in meaning for parts of the sentences,1.9872916564607200
20813,2326,ref,0,14334,4,,4.08107170471181
20813,2326,ref,0,17153,2,,1.242215536248290
20813,2326,ref,0,19035,3,,3.583579011923360
20814,2327,ref,1,7153,3,,2.331760096962600
20814,2327,ref,1,13903,3,,2.949412479258550
20814,2327,ref,1,10244,4,,3.179347311117580
20815,2328,ref,0,13903,1,,1.069714844260870
20815,2328,ref,0,14120,2,,2.043231790444400
20815,2328,ref,0,18236,4,,3.6858777899354500
20816,2329,ref,0,14120,4,,4.863384116026080
20816,2329,ref,0,14114,4,,4.502627016177730
20816,2329,ref,0,13903,4,,4.889867169842550
20817,2330,ref,0,7462,4,,4.342915813054180
20817,2330,ref,0,14120,4,,4.565611877031680
20817,2330,ref,0,13903,4,,4.592094930848150
20818,2331,ref,1,13903,4,,5.095801286269320
20818,2331,ref,1,14120,4,,5.069318232452850
20818,2331,ref,1,14130,4,,4.768549412235990
20819,2332,ref,1,17153,2,,1.8387936903724000
20819,2332,ref,1,11439,3,,3.313149428604340
20819,2332,ref,1,5785,4,,4.161049548066920
20819,2332,ref,1,18237,3,,3.4755369964490300
20820,2333,ref,1,6516,4,,4.055317693647050
20820,2333,ref,1,14334,4,,4.354852824445560
20820,2333,ref,1,10602,4,,4.596743031344050
20821,2334,ref,1,5785,2,,2.002811996502630
20821,2334,ref,1,14334,4,,4.519412307271620
20821,2334,ref,1,13903,4,,4.713829977796020
20822,2335,ref,1,7153,3,,2.57249010674174
20822,2335,ref,1,19035,2,,2.498232125724840
20822,2335,ref,1,14334,4,,3.995724818513290
20823,2336,ref,0,5315,4,,4.3652539689008600
20823,2336,ref,0,7153,3,,3.064440033235830
20823,2336,ref,0,14130,4,,4.3548405414984500
20824,2337,ref,0,19035,4,,4.781320810750880
20824,2337,ref,0,17153,3,,2.4399573350758200
20824,2337,ref,0,2882,3,,3.15331518398115
20825,2338,ref,0,14334,4,,4.086744605417800
20825,2338,ref,0,14120,4,,4.2546792221257400
20825,2338,ref,0,13903,4,,4.281162275942210
20826,2339,ref,1,19035,4,,4.7285071596629800
20826,2339,ref,1,18359,1,,1.2758376467438400
20826,2339,ref,1,17153,2,,1.3871436839879100
20827,2340,ref,1,13903,2,,2.315116895212180
20827,2340,ref,1,5315,2,,1.9982784485812600
20827,2340,ref,1,14114,3,,2.927876741547360
20828,2341,ref,1,13903,4,,4.759887111360480
20828,2341,ref,1,1804,3,,2.897494574505800
20828,2341,ref,1,14120,4,,4.733404057544010
20829,2342,ref,0,14334,4,,4.302220695472170
20829,2342,ref,0,13903,4,,4.49663836599657
20829,2342,ref,0,13994,2,,2.0464048000764900
20830,2343,ref,0,5315,3,,3.2857244764634000
20830,2343,ref,0,2883,2,,1.7465417564127800
20830,2343,ref,0,14120,3,,3.5760798692778500
20831,2344,ref,1,13903,2,,2.6660542697502000
20831,2344,ref,1,17410,3,,3.2323914211834000
20831,2344,ref,1,19035,4,,4.974143906437350
20832,2345,ref,1,7153,3,,2.4426089231576300
20832,2345,ref,1,13903,3,,3.060261305453590
20832,2345,ref,1,14334,4,,3.8658436349291800
20833,2346,ref,1,10602,4,,5.027783712018740
20833,2346,ref,1,5315,4,,4.6634727290137300
20833,2346,ref,1,2883,4,,4.124290008963120
20834,2347,ref,0,19035,3,,3.7769923889506600
20834,2347,ref,0,13903,4,,4.468902752263510
20834,2347,ref,0,2353,4,,3.988167883963980
20835,2348,ref,1,5315,3,,3.22158121923354
20835,2348,ref,1,18233,3,,3.34651468003113
20835,2348,ref,1,13550,2,,1.946319714389190
20836,2349,ref,0,14120,3,,3.547855348316080
20836,2349,ref,0,5315,3,,3.257499955501630
20836,2349,ref,0,18237,3,some mismatch in style and spelling but overall a useful translation,3.177807869221260
20837,2350,ref,1,13903,3,,3.6299582378665200
20837,2350,ref,1,6855,2,,2.05094053008271
20837,2350,ref,1,13550,2,,2.0378582863912500
20838,2351,ref,0,14120,4,,4.043547805790290
20838,2351,ref,0,17153,3,,2.0367570206188300
20838,2351,ref,0,5315,4,,3.7531924129758300
20839,2352,ref,0,13903,3,,3.260749063005130
20839,2352,ref,0,14114,2,,1.8735089093403000
20839,2352,ref,0,14120,2,,2.234266009188660
20840,2353,ref,1,13903,4,,4.843567554721950
20840,2353,ref,1,14334,4,,4.649149884197540
20840,2353,ref,1,18791,2,,2.105302636189650
20841,2354,ref,1,18675,4,,3.957093971546070
20841,2354,ref,1,17153,2,,1.4853019153110500
20841,2354,ref,1,10602,4,,4.566048290673060
20842,2355,ref,0,13903,4,,4.483983731088990
20842,2355,ref,0,14120,4,,4.457500677272530
20842,2355,ref,0,14334,4,,4.2895660605645900
20843,2356,ref,1,18233,4,,4.339723989629980
20843,2356,ref,1,13903,4,,4.531628975463310
20843,2356,ref,1,14334,4,,4.3372113049389100
20844,2357,ref,1,17153,4,,3.5423661447770100
20844,2357,ref,1,7153,4,,3.9579876014689800
20844,2357,ref,1,19035,4,,4.883729620452080
20845,2358,ref,1,17153,3,,2.9259728066810200
20845,2358,ref,1,18233,3,"Both sides have consistent meaning, but some mismatch in sentence structure",3.767341659835610
20845,2358,ref,1,18344,3,,3.4234130215503900
20846,2359,ref,1,19035,4,,4.525793801147000
20846,2359,ref,1,13903,4,,4.2177041644598600
20846,2359,ref,1,2304,4,,3.817020410298290
20847,2360,ref,0,18791,3,,2.061144352611370
20847,2360,ref,0,10244,3,,2.029344103002690
20847,2360,ref,0,5315,3,,2.482570824512750
20848,2361,ref,1,18236,4,,4.777280896498580
20848,2361,ref,1,17410,4,,4.727455102257200
20848,2361,ref,1,10602,4,,5.208590487198080
20849,2362,ref,1,14334,4,,4.7479774679187500
20849,2362,ref,1,10602,4,,4.989867674817240
20849,2362,ref,1,13903,4,,4.942395138443150
20850,2363,ref,0,14334,4,,4.394969575238120
20850,2363,ref,0,14338,4,,4.566978340880810
20850,2363,ref,0,13903,4,,4.589387245762520
20851,2364,ref,1,18359,4,,4.188250283573050
20851,2364,ref,1,19035,4,,4.64091979649219
20851,2364,ref,1,14120,3,,3.306347105988580
20852,2365,ref,0,14120,3,,3.739145373228120
20852,2365,ref,0,14334,4,,4.571210756520190
20852,2365,ref,0,14130,3,,3.4383765530112600
20853,2366,ref,1,2883,3,,2.9413362704183100
20853,2366,ref,1,13903,4,,4.797357437099850
20853,2366,ref,1,19035,2,,3.105447073786990
20854,2367,ref,1,7153,4,,4.105716787227350
20854,2367,ref,1,6516,3,,3.229416368200390
20854,2367,ref,1,17153,3,,2.6900953305353800
20855,2368,ref,1,18237,4,,4.096222565854420
20855,2368,ref,1,14334,4,,4.298335428241300
20855,2368,ref,1,7153,4,,3.875100716469750
20856,2369,ref,1,13903,4,,4.14952869654242
20856,2369,ref,1,6516,3,,2.65557589521951
20856,2369,ref,1,14120,4,,4.123045642725950
20857,2370,ref,1,14120,4,,4.61407236723407
20857,2370,ref,1,14334,3,,3.4461377505261400
20857,2370,ref,1,4632,4,,4.297285054188660
20858,2371,ref,1,2304,4,,4.282993388277660
20858,2371,ref,1,14334,4,,4.489259471914820
20858,2371,ref,1,19035,4,,4.991766779126370
20859,2372,ref,1,10602,4,,5.111108158514000
20859,2372,ref,1,13903,4,,5.063635622139910
20859,2372,ref,1,6855,4,,4.484617914356090
20860,2373,ref,1,17153,4,,4.143886744566310
20860,2373,ref,1,13903,4,,5.177160583554230
20860,2373,ref,1,5315,4,,4.8603221369233100
20861,2374,ref,0,7982,4,,4.863172335717500
20861,2374,ref,0,18791,4,,4.302058207087110
20861,2374,ref,0,17153,3,,3.007049286631490
20862,2375,ref,0,7462,4,,4.3319355730477300
20862,2375,ref,0,18233,3,"Both sides have consistent meaning, but some mismatch in sentence structure",3.389209705008370
20862,2375,ref,0,7153,3,,2.963462308545750
20863,2376,ref,0,19035,3,,3.4965273211870800
20863,2376,ref,0,18675,4,,3.626955901747030
20863,2376,ref,0,18233,3,"Both sides have consistent meaning, but some mismatch in sentence structure",2.996532698666610
20864,2377,ref,1,17410,4,,4.047753605987820
20864,2377,ref,1,10602,3,,3.528888990928710
20864,2377,ref,1,7153,3,,2.863764072258670
20865,2378,ref,0,14120,4,,4.320072660162310
20865,2378,ref,0,14334,4,,4.152138043454380
20865,2378,ref,0,18236,4,,3.9627186596533600
20866,2379,ref,0,7153,4,,4.1552253540419600
20866,2379,ref,0,17153,3,,2.739603897349990
20866,2379,ref,0,19035,4,,5.080967373025060
20867,2380,ref,0,19035,4,,4.977826513833630
20867,2380,ref,0,6516,4,,4.175784075823580
20867,2380,ref,0,18359,4,,4.525157000914490
20868,2381,ref,0,18791,3,,3.042379113576530
20868,2381,ref,0,5315,4,,4.463805585477900
20868,2381,ref,0,5087,4,,4.428500028451960
20869,2382,ref,1,2883,4,,3.6969695555646
20869,2382,ref,1,19035,4,,4.8610803589332800
20869,2382,ref,1,17153,3,,2.519716883258210
20870,2383,ref,0,5315,4,,3.923489489883490
20870,2383,ref,0,14114,2,,1.8530877828495800
20870,2383,ref,0,14334,3,,3.0459102659900100
20871,2384,ref,0,18233,3,"Both sides have consistent meaning, but some mismatch in sentence structure",3.048727890561360
20871,2384,ref,0,18237,3,"In German ""mag"" has an important meaning, and is missing in the English. However, the rest is OK",2.8441023434834000
20871,2384,ref,0,5315,3,,2.9237944297637700
20872,2385,ref,1,18233,3,"Both sides have consistent meaning, but some mismatch in sentence structure",3.463469324063560
20872,2385,ref,1,14334,4,,4.4609566393724900
20872,2385,ref,1,10602,4,,4.702846846270980
20873,2386,ref,1,6516,3,,3.471631904515940
20873,2386,ref,1,17153,3,,2.9323108668509300
20873,2386,ref,1,2883,4,,4.109563539157310
20874,2387,ref,1,18233,4,,4.536300348951910
20874,2387,ref,1,2882,3,,3.408289344702650
20874,2387,ref,1,14120,4,,4.7017222809687700
20875,2388,ref,1,14120,4,,4.219504026360880
20875,2388,ref,1,18791,3,,2.507722161645060
20875,2388,ref,1,19035,4,,4.554076716864500
20876,2389,ref,1,7153,3,,2.714094190723310
20876,2389,ref,1,18359,4,,4.187166696787270
20876,2389,ref,1,13903,4,,4.331746573019260
20877,2390,ref,1,5315,3,,3.2527013096172600
20877,2390,ref,1,13903,2,,2.5695397562481800
20877,2390,ref,1,14334,4,,4.375122085723780
20878,2391,ref,1,14334,3,,3.1375873640229600
20878,2391,ref,1,18233,4,,4.140100048714030
20878,2391,ref,1,2883,4,,3.4759838678658200
20879,2392,ref,1,14334,4,,4.183702404596930
20879,2392,ref,1,18791,3,,2.6398551565890400
20879,2392,ref,1,13903,4,,4.378120075121340
20880,2393,ref,1,13903,3,,3.1208879371856300
20880,2393,ref,1,18233,2,Both sides have major mismatch in meaning for parts of the sentences,1.9289829513523000
20880,2393,ref,1,14334,2,,1.926470266661220
20881,2394,ref,1,14334,4,,4.909014976526270
20881,2394,ref,1,19035,1,,2.411522283737820
20881,2394,ref,1,17153,4,,4.070158808062750
20882,2395,ref,1,17410,3,,2.375000002153630
20882,2395,ref,1,10602,3,,2.856135387094520
20882,2395,ref,1,17153,3,,1.775389011732510
20883,2396,ref,0,13903,4,,4.375513812190120
20883,2396,ref,0,16224,3,,2.8998707592733600
20883,2396,ref,0,14334,4,,4.181096141665720
20884,2397,ref,0,13903,4,,4.35235766912563
20884,2397,ref,0,10010,3,,2.692121980934740
20884,2397,ref,0,14334,4,,4.157939998601230
20885,2398,ref,0,13903,4,,4.9227131955760900
20885,2398,ref,0,14120,4,,4.89623014175962
20885,2398,ref,0,14334,4,,4.728295525051690
20886,2399,ref,1,15244,4,,4.566040399308510
20886,2399,ref,1,19035,2,,3.3255758763275000
20886,2399,ref,1,14334,4,,4.82306856911595
20887,2400,ref,0,2883,4,,3.7673886328589700
20887,2400,ref,0,14120,4,,4.596926745724040
20887,2400,ref,0,18359,4,,4.478829923308510
20888,2401,ref,0,7982,4,,4.477547702462550
20888,2401,ref,0,19035,4,,4.962788129051610
20888,2401,ref,0,17153,3,,2.621424653376540
20889,2402,ref,0,14334,4,,4.247516583141640
20889,2402,ref,0,18675,4,,3.880452470913140
20889,2402,ref,0,2883,4,,3.5859130869845100
20890,2403,ref,0,18359,2,,2.11752415369709
20890,2403,ref,0,14120,4,,4.235620976112610
20890,2403,ref,0,7153,2,,1.644451647633130
20891,2404,ref,1,14334,4,,4.311437913131830
20891,2404,ref,1,14114,4,,4.118615429991400
20891,2404,ref,1,18359,4,,4.361275707424240
20892,2405,ref,0,13903,4,,4.699361903629900
20892,2405,ref,0,14120,4,,4.672878849813440
20892,2405,ref,0,10602,3,,3.746834440003990
20893,2406,ref,1,14334,4,,3.990705543125280
20893,2406,ref,1,10602,4,,4.232595750023770
20893,2406,ref,1,13903,3,,3.185123213649680
20894,2407,ref,0,14120,4,,4.248507604880460
20894,2407,ref,0,13903,4,,4.27499065869693
20894,2407,ref,0,14334,4,,4.080572988172530
20895,2408,ref,1,17153,4,,3.429933008489470
20895,2408,ref,1,10602,4,,4.510679383851480
20895,2408,ref,1,13903,4,,4.463206847477390
20896,2409,ref,1,13903,4,,4.459396031147470
20896,2409,ref,1,19035,4,,4.7674856678346100
20896,2409,ref,1,14114,4,,4.072155877482640
20897,2410,ref,1,18675,4,,4.1009882572778200
20897,2410,ref,1,18236,3,,3.278632985705310
20897,2410,ref,1,17153,3,,2.629196201042800
20898,2411,ref,0,5315,4,,4.107039907132600
20898,2411,ref,0,19035,4,,4.73196799045066
20898,2411,ref,0,10602,4,,4.471350890137600
20899,2412,ref,1,5785,4,,3.627408241857860
20899,2412,ref,1,19035,4,,4.646515859838400
20899,2412,ref,1,7153,3,,2.7207738408553
20900,2413,ref,1,13903,4,,4.543171160810840
20900,2413,ref,1,10010,3,,2.882935472619950
20900,2413,ref,1,10602,4,,4.590643697184930
20901,2414,ref,0,6516,3,,2.509631952652760
20901,2414,ref,0,18359,4,,3.8590048777436700
20901,2414,ref,0,18676,4,,3.983700978464280
20902,2415,ref,0,14334,4,,4.053448120466130
20902,2415,ref,0,19035,4,,4.555955427677670
20902,2415,ref,0,18344,2,,1.7120321668719800
20903,2416,ref,1,17153,3,,2.1112006680944800
20903,2416,ref,1,7153,4,,3.52682212478645
20903,2416,ref,1,14120,3,,3.117991453265930
20904,2417,ref,0,14120,2,,2.390121272938180
20904,2417,ref,0,14334,4,,4.22218665623024
20904,2417,ref,0,10244,3,,2.6465391586136700
20905,2418,ref,0,2304,2,,1.4964353758571600
20905,2418,ref,0,17410,3,,2.4634562814519200
20905,2418,ref,0,14130,3,,2.569867255985390
20906,2419,ref,1,14334,4,,4.052396458566060
20906,2419,ref,1,10010,4,,3.5865784408995700
20906,2419,ref,1,18233,3,Both sides have major mismatch in meaning for parts of the sentences,3.0549091432571300
20907,2420,ref,1,5315,4,,3.909626424598480
20907,2420,ref,1,7153,4,,3.608812488933450
20907,2420,ref,1,14334,4,,4.032047200705000
20908,2421,ref,0,6516,3,,2.676552905701490
20908,2421,ref,0,14334,4,,3.976088036500000
20908,2421,ref,0,7153,4,,3.552853324728450
20909,2422,ref,0,18359,4,,3.9023270595824200
20909,2422,ref,0,17153,2,,1.01363309682649
20909,2422,ref,0,18675,3,,2.4854251530615100
20910,2423,ref,1,14120,3,,2.954908695977970
20910,2423,ref,1,13903,4,,3.981391749794430
20910,2423,ref,1,10010,4,,3.321156061603540
20911,2424,ref,0,6516,4,,4.1818126624036800
20911,2424,ref,0,14120,4,,4.6492824099101200
20911,2424,ref,0,13903,3,,3.675765463726590
20912,2425,ref,0,10010,4,,3.659313344834830
20912,2425,ref,0,13903,4,,4.319549033025720
20912,2425,ref,0,14120,4,,4.293065979209260
20913,2426,ref,0,13903,4,,4.412694980833740
20913,2426,ref,0,5315,4,,4.095856534202820
20913,2426,ref,0,17153,3,,2.37942114184582
20914,2427,ref,1,14334,4,,4.435898214102760
20914,2427,ref,1,14114,4,,4.243075730962330
20914,2427,ref,1,17153,3,,2.5970420456392400
20915,2428,ref,0,18233,2,"Both sides have major mismatch, so, it's less consistent ",2.236755341714640
20915,2428,ref,0,19035,4,,4.736749964235120
20915,2428,ref,0,1167,2,,1.8096807037216700
20916,2429,ref,0,5315,3,,3.871075061412040
20916,2429,ref,0,18233,3,,3.996008522209630
20916,2429,ref,0,10602,4,,5.235386044417040
20917,2430,ref,0,17153,4,,4.066184074488110
20917,2430,ref,0,19035,4,,5.407547550163180
20917,2430,ref,0,18675,4,,4.537976130723130
20918,2431,ref,0,13903,4,,4.197995651905820
20918,2431,ref,0,19035,3,,3.506085288592960
20918,2431,ref,0,17153,3,,2.164721812917900
20919,2432,ref,0,2883,2,,1.490866626179640
20919,2432,ref,0,7153,3,,2.7292354105652200
20919,2432,ref,0,14120,4,,4.320404739044710
20920,2433,ref,0,19035,4,,5.171554407948110
20920,2433,ref,0,17153,2,,1.8301909322730400
20920,2433,ref,0,14120,4,,4.836981717444500
20921,2434,ref,0,17153,3,,2.15208539247672
20921,2434,ref,0,18675,4,,3.623877448711740
20921,2434,ref,0,18236,2,,1.8015221771392200
20922,2435,ref,0,19035,3,,3.937556514051740
20922,2435,ref,0,14334,4,,4.435049206840190
20922,2435,ref,0,7153,3,,3.011814495068640
20923,2436,ref,0,14334,4,,3.5479687250973000
20923,2436,ref,0,14120,4,,3.715903341805240
20923,2436,ref,0,13903,4,,3.742386395621700
20924,2437,ref,0,19035,4,,4.46889631772648
20924,2437,ref,0,18675,2,,1.599324898286430
20924,2437,ref,0,1804,2,,1.298414144184650
20925,2438,ref,0,17153,2,,1.7224458415937300
20925,2438,ref,0,10602,3,,3.803192216955740
20925,2438,ref,0,7153,2,,2.138067298285700
20926,2439,ref,1,13903,3,,3.598280776529480
20926,2439,ref,1,18359,4,,4.453700900297490
20926,2439,ref,1,10602,4,,4.645753312903570
20927,2440,ref,1,5087,4,,4.385918583189340
20927,2440,ref,1,14334,4,,4.543644916321790
20927,2440,ref,1,5315,3,,3.421224140215270
20928,2441,ref,1,14334,4,,4.046940146703150
20928,2441,ref,1,14120,3,,3.214874763411080
20928,2441,ref,1,13903,4,,4.241357817227550
20929,2442,ref,0,17153,2,,1.180808769101810
20929,2442,ref,0,14120,4,,4.1875995542732600
20929,2442,ref,0,18675,4,,3.652600825336830
20930,2443,ref,0,2883,4,,3.789451779557630
20930,2443,ref,0,18233,4,,4.453567960405840
20930,2443,ref,0,17153,4,,3.612199107251250
20931,2444,ref,1,18233,3,,3.096915898159370
20931,2444,ref,1,7153,4,,3.671168501696750
20931,2444,ref,1,10244,3,,2.518755715851730
20932,2445,ref,1,17153,3,,2.453638551523770
20932,2445,ref,1,5785,4,,3.7758944092183000
20932,2445,ref,1,14334,4,,4.292494719987290
20933,2446,ref,1,19035,3,,3.2496982663289400
20933,2446,ref,1,5315,3,,2.6247701830108700
20933,2446,ref,1,14120,3,,2.915125575825320
20934,2447,ref,1,17153,2,,1.099202094200940
20934,2447,ref,1,5315,4,,3.8156374865579400
20934,2447,ref,1,14334,4,,3.938058262664460
20935,2448,ref,0,4632,4,,3.873101195159780
20935,2448,ref,0,14120,4,,4.189888508205190
20935,2448,ref,0,11439,4,,3.657453461265680
20936,2449,ref,1,14334,4,,4.068863966425600
20936,2449,ref,1,14120,4,,4.236798583133540
20936,2449,ref,1,14130,3,,2.936029762916680
20937,2450,ref,0,19035,4,,4.806179023127040
20937,2450,ref,0,6855,4,,3.919071678656080
20937,2450,ref,0,13903,4,,4.49808938643989
20938,2451,ref,1,14120,3,,3.73428948787538
20938,2451,ref,1,13903,4,,4.760772541691850
20938,2451,ref,1,18359,4,,4.616192665459860
20939,2452,ref,0,14120,4,,4.918751661218040
20939,2452,ref,0,10244,4,,4.175169546893540
20939,2452,ref,0,18675,2,,2.3837529322816000
20940,2453,ref,0,13903,4,,4.9551154913112500
20940,2453,ref,0,18242,4,,4.702015793463620
20940,2453,ref,0,19035,1,,2.263205127998400
20941,2454,ref,1,7982,4,,3.887019017279130
20941,2454,ref,1,1167,3,,2.44519018335474
20941,2454,ref,1,4632,4,,3.720899440319160
20942,2455,ref,1,17153,4,,3.9103364637388100
20942,2455,ref,1,10602,4,,4.9910828391008200
20942,2455,ref,1,18236,4,,4.559773248401310
20943,2456,ref,0,18236,4,,4.052060877520880
20943,2456,ref,0,2882,4,,4.115981941763710
20943,2456,ref,0,6516,4,,3.9419451305233800
20944,2457,ref,0,14334,4,,3.6333386656444500
20944,2457,ref,0,19035,3,,3.135845972856
20944,2457,ref,0,13903,3,,2.827756336168850
20945,2458,ref,0,17153,3,,2.763570580012660
20945,2458,ref,0,1804,3,,2.934451882145900
20945,2458,ref,0,7982,4,,4.619693629098670
20946,2459,ref,0,17153,3,,2.291075102527200
20946,2459,ref,0,2883,2,,1.468327774833590
20946,2459,ref,0,18358,4,,4.20266520774717
20947,2460,ref,0,19035,4,,4.837858714508060
20947,2460,ref,0,18675,3,,2.968287295068010
20947,2460,ref,0,2882,3,,3.209853087738320
20948,2461,ref,0,10010,4,,3.915375351152970
20948,2461,ref,0,14120,3,,3.549127985527400
20948,2461,ref,0,13903,4,,4.575611039343870
20949,2462,ref,0,6516,3,,2.9056075022461900
20949,2462,ref,0,10602,4,,4.447032839943190
20949,2462,ref,0,18233,4,,4.2076553177357700
20950,2463,ref,0,13903,4,,4.2423142156047600
20950,2463,ref,0,14334,4,,4.047896545080350
20950,2463,ref,0,14120,4,,4.215831161788290
20951,2464,ref,0,5785,4,,3.633700105875660
20951,2464,ref,0,5315,3,,3.0278796405381300
20951,2464,ref,0,14120,4,,4.318235033352580
20952,2465,ref,1,4632,4,,4.214549400111700
20952,2465,ref,1,5315,4,,4.240981320342660
20952,2465,ref,1,14120,4,,4.531336713157110
20953,2466,ref,0,14334,4,,4.2934761634237500
20953,2466,ref,0,19035,4,,4.795983470635300
20953,2466,ref,0,7153,3,,2.870241451652200
20954,2467,ref,0,7153,3,,2.2456968235660500
20954,2467,ref,0,1804,2,,1.000956669007320
20954,2467,ref,0,14120,4,,3.836866152045530
20955,2468,ref,0,18359,4,,4.243973994225750
20955,2468,ref,0,17415,3,,2.6226781130419200
20955,2468,ref,0,6516,4,,3.894601069134830
20955,2468,ref,0,18237,4,,3.992023337546450
20956,2469,ref,1,11439,3,,2.5633711021168100
20956,2469,ref,1,5315,4,,3.805450756241870
20956,2469,ref,1,14334,4,,3.9278715323483900
20957,2470,ref,0,18233,4,,4.731204669216370
20957,2470,ref,0,5785,4,,4.212091673756310
20957,2470,ref,0,14120,4,,4.8966266012332300
20958,2471,ref,1,10602,4,,4.115476660333870
20958,2471,ref,1,14120,3,,3.0415210701433100
20958,2471,ref,1,4632,4,,3.7247337570979100
20959,2472,ref,1,13903,4,,4.496501750446700
20959,2472,ref,1,5315,4,,4.179663303815780
20959,2472,ref,1,14120,4,,4.470018696630230
20960,2473,ref,1,19035,4,,4.606062749651270
20960,2473,ref,1,13903,4,,4.297973112964130
20960,2473,ref,1,14120,4,,4.2714900591476600
20961,2474,ref,0,19035,4,,4.2750680998185000
20961,2474,ref,0,13903,3,,2.966978463131350
20961,2474,ref,0,18344,3,,2.4311448390128000
20962,2475,ref,1,13903,4,,4.241862998025050
20962,2475,ref,1,18358,3,,3.1201792642570900
20962,2475,ref,1,10602,3,,3.2893355343991400
20963,2476,ref,0,18675,4,,3.9689948663207500
20963,2476,ref,0,18791,4,,3.7922117305413600
20963,2476,ref,0,14334,4,,4.336058978549260
20964,2477,ref,0,17153,3,,2.591997929747620
20964,2477,ref,0,18791,4,,3.88700685020325
20964,2477,ref,0,14120,4,,4.598788714919080
20965,2478,ref,0,14130,4,,4.57044680559933
20965,2478,ref,0,10010,3,,3.237462991441770
20965,2478,ref,0,14120,4,,4.871215625816190
20966,2479,ref,0,19035,4,,5.172580391060320
